family,stage,file,variable,label
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s3_extension_services_and_agricultural_programmes.dta,s3q7,3.7 HH member reared at least one cow during 2016-2017
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s3_extension_services_and_agricultural_programmes.dta,s3q8,3.8 Was there any  reared  cow received  from  GIRINKA program
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s3_extension_services_and_agricultural_programmes.dta,s3q9,3.9 Was there any  reared  cow donated by  NGOs
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s3_extension_services_and_agricultural_programmes.dta,s3q10,3.10 Was there any reared cow donated by friends during 2016-2017  Agricultural
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s3_extension_services_and_agricultural_programmes.dta,s3q11,3.11 Was there any reared cow bought by any household member during 2016-2017 Ag
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s3_extension_services_and_agricultural_programmes.dta,s3q12,3.12 Was there any reared cow that was neither bought nor donated but own raised
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s3_extension_services_and_agricultural_programmes.dta,s3q13,3.13 Does any member of this household still have cow provided by GIRINKA Progra
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s3_extension_services_and_agricultural_programmes.dta,s3q14,3.14 Why she/he doesn?t still have that cow?
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s3_extension_services_and_agricultural_programmes.dta,s3q15,3.15 Does any child of your household benefit one cup of milk at school last ter
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s3_extension_services_and_agricultural_programmes.dta,s3q16,3.16 Do you have a kitchen garden at your home ?
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s3_extension_services_and_agricultural_programmes.dta,weight,segment_weight
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,idquest,Household_ID
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,s0q1,0.1 Province
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,s0q2,0.2 District
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,s0q3,0.3 Stratum
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,s0q4,0.4 Segment
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,s4q1,4.1 Does the member of your household have an account in any financial instituti
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,s4q2,"4.2 During 2016-2017, did any member of the household request a loan?"
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,s4q3,4.3 From which type of financial Institution was the loan 1 requested?
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,s4q4,4.4 Was the requested loan 1 approved?
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,s4q5,4.5 If the agricultural loan 1 was requested but not approved what was the main
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,s4q6,4.6 From which type of financial Institution was the loan 2 requested?
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,s4q7,4.7 Was the requested loan 2 approved?
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,s4q8,4.8 If the agricultural loan 2 was requested but not approved what was the main
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,s4q9,4.9 From which type of financial Institution was the loan 3 requested?
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,s4q10,4.10 Was the requested loan 3 approved?
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,s4q11,4.11 If the agricultural loan 3 was requested but not approved what was the main
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,s4q12,4.12 Have you received any fund for grant for agricultural purpose during 2016-2
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,s4q13,4.13 What is the origin of that grant?
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s4_funding_during_2016.dta,weight,segment_weight
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,idquest,Household_ID
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s0q1,0.1 Province
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s0q2,0.2 District
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s0q3,0.3 Stratum
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s0q4,0.4 Segment
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_1,5.1.1 Did any member of your household use organic fertilizer at least in one of
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_2,5.1.2.Quantity of organic fertilizer used  during agricultural Season A 2017 (Kg
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_3,5.1.3 Source of organic fertilizer Season A-Source 1
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_4,5.1.4 Quantity purchased during agricultural Season A 2017 (Kg)
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_5,5.1.5 Amount paid for purchasing the organic fertilizer during agricultural Seas
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_6_1,5.1.6 Method used for preparing manure Season A-Methode 1
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_6_2,5.1.6 Method used for preparing manure Season A-Methode 2
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_6_3,5.1.6 Method used for preparing manure Season A-Methode 3
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_7,5.1.7 Quantity of used organic fertilizer that any member of the household recei
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_8,5.1.8. Did any member of your household use lime or gypsum at least in one plot
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_9,5.1.9 Did any member of your household use organic fertilizer at least in one of
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_10,5.1.10.Quantity of organic fertilizer used  during agricultural Season B 2017 (K
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_11,5.1.11 Source of organic fertilizer Season B
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_12,5.1.12 Quantity purchased during agricultural Season B 2017 (Kg)
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_13,5.1.13 Amount paid for purchasing the organic fertilizer during agricultural Sea
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_14_1,5.1.14 Method used for preparing manure Season B-Methode 1
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_14_2,5.1.14 Method used for preparing manure Season B-Methode 2
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_14_3,5.1.14 Method used for preparing manure Season B-Methode 3
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_15,5.1.15 Is there any quantity of used organic fertilizer that any member of the h
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q1_16,5.1.16. Did any member of your household use lime or gypsum at least in one plot
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_1,5.2.1 Did any member of your household use inorganic fertilizer at least in one
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_2,5.2.2 What was the type of inorganic fertilizer used? Type 1
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_3,5.2.3 Measurement unit
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_4,5.2.4 Quantity of used fertilizer_Type 1
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_5,5.2.5 Quantity of purchased fertilizer_Type 1
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_6,5.2.6 Price of inorganic fertilizer_Type 1(RWF/Kg)
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_7,5.2.7 Source of the used inorganic fertilizer-Source 1
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_8,5.2.8 What was the type of inorganic fertilizer used? Type 2
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_9,5.2.9 Measurement unit
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_10,5.2.10 Quantity of used fertilizer_Type 2
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_11,5.2.11 Quantity of purchased fertilizer_Type 2
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_12,5.2.12 Price of inorganic fertilizer_Type 1(RWF/Kg)
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_13,5.2.13 Source of the used inorganic fertilizer-Source 2
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_14,5.2.14 What was the type of inorganic fertilizer used? Type 3
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_15,5.2.15 Measurement unit
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_16,5.2.16 Quantity of used fertilizer_Type 3
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_17,5.2.17 Quantity of purchased fertilizer_Type 3
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_18,5.2.18 Price of inorganic fertilizer_Type 3(RWF/Kg)
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_19,5.2.19 Source of the used inorganic fertilizer-Source 3
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_20,5.2.20 Did any member of your household use inorganic fertilizer at least in one
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_21,5.2.21 What was the type of inorganic fertilizer used? Type 1
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_22,5.2.22 Measurement unit
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_23,5.2.23 Quantity of used fertilizer_Type 1
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_24,5.2.24 Quantity of purchased fertilizer_Type 1
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_25,5.2.25 Price of inorganic fertilizer_Type 1(RWF/Kg)
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_26,5.2.26 Source of the used inorganic fertilizer-Source 1
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_27,5.2.27 What was the type of inorganic fertilizer used? Type 2
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_28,5.2.28 Measurement unit
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_29,5.2.29 Quantity of used fertilizer_Type 2
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_30,5.2.30 Quantity of purchased fertilizer_Type 2
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_31,5.2.31 Price of inorganic fertilizer_Type 2(RWF/Kg)
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_32,5.2.32 Source of the used inorganic fertilizer-Source 2
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_33,5.2.33 What was the type of inorganic fertilizer used? Type 3
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_34,5.2.34 Measurement unit
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_35,5.2.35 Quantity of used fertilizer_Type 3
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_36,5.2.36 Quantity of purchased fertilizer_Type 3
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_37,5.2.37 Price of inorganic fertilizer_Type 3(RWF/Kg)
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q2_38,5.2.38 Source of the used inorganic fertilizer-Source 3
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_1,5.3.1 Did any member of your household applied pesticide at least in one of the
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_2,5.3.2 Pesticide used_Type 1
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_3,5.3.3 Measurement unit
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_4,5.3.4 Used Quantity of  Pesticide used_Type 1
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_5,5.3.5 Purchased Quantity(Kg)
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_6,5.3.6 Price of purchased Pesticide_Type 1(RWF/Kg)
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_7,5.3.7 Source of pesticide used-Source 1
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_8,5.3.8 What was the purpose of applying pesticide?
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_9,5.3.9 Pesticide used_Type 2
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_10,5.3.10 Measurement unit
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_11,5.3.11 Used Quantity of  Pesticide used_Type 2
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_12,5.3.12 Purchased Quantity(Kg)
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_13,5.3.13 Price of purchased Pesticide_Type 2 (RWF/Kg)
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_14,5.3.14 Source of pesticide used-Source 2
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_15,5.3.15 What was the purpose of applying pesticide?
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_16,5.3.16 Pesticide used_Type 3
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_17,5.3.17 Measurement unit
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_18,5.3.18 Used Quantity of  Pesticide used_Type 3
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_19,5.3.19 Purchased Quantity(Kg)
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_20,5.3.20 Price of purchased Pesticide_Type 3 (RWF/Kg)
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_21,5.3.21 Source of pesticide used-Source 3
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_22,5.3.22 What was the purpose of applying pesticide?
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_23,5.3.23 Did any member of your household applied pesticide at least in one of the
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_24,5.3.24 Pesticide used_Type 1
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_25,5.3.25 Measurement unit
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_26,5.3.26 Used Quantity of  Pesticide used_Type 1
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_27,5.3.27 Purchased Quantity(Kg)
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_28,5.3.28 Price of purchased Pesticide_Type 1(RWF/Kg)
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_29,5.3.29 Source of pesticide used-Source 1
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_30,5.3.30 What was the purpose of applying pesticide?
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_31,5.3.31 Pesticide used_Type 2
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_32,5.3.32 Measurement unit
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_33,5.3.33 Used Quantity of  Pesticide used_Type 2
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_34,5.3.34 Purchased Quantity(Kg)
Agriculture-Survey-AHS,1_Raw,Agriculture-Survey-AHS/1_Raw/2017/AHS_2017_s5_agricultural_inputs.dta,s5q3_35,5.3.35 Price of purchased Pesticide_Type 2 (RWF/Kg)
